	model	freq_bin	pairid	expected	unexpected	diff	acc
1425	distilbert/distilgpt2	low	370	0.4216504991054535	0.4105972945690155	0.011053204536437988	True
1426	distilbert/distilgpt2	low	371	0.3559432923793793	0.3942687809467315	-0.03832548856735224	False
1427	distilbert/distilgpt2	low	372	0.3559432923793793	0.3852749466896057	-0.02933165431022644	False
1428	distilbert/distilgpt2	low	373	0.4826907217502594	0.4665172398090362	0.0161734819412232	True
1429	distilbert/distilgpt2	low	374	0.4826907217502594	0.4343500435352325	0.04834067821502691	True
1430	distilbert/distilgpt2	low	375	0.4236054122447967	0.4261665940284729	-0.002561181783676203	False
1431	distilbert/distilgpt2	low	376	0.4236054122447967	0.3975138366222381	0.026091575622558594	True
1432	distilbert/distilgpt2	low	385	0.3857081532478332	0.3817972540855407	0.0039108991622924805	True
1433	distilbert/distilgpt2	low	386	0.3857081532478332	0.3868718147277832	-0.0011636614799500067	False
1434	distilbert/distilgpt2	low	387	0.374136745929718	0.4073821604251861	-0.033245414495468084	False
1435	distilbert/distilgpt2	low	388	0.374136745929718	0.386852890253067	-0.012716144323348999	False
1436	distilbert/distilgpt2	low	389	0.4727929234504699	0.4506683647632599	0.022124558687210027	True
1437	distilbert/distilgpt2	low	390	0.4727929234504699	0.4238927960395813	0.048900127410888616	True
1438	distilbert/distilgpt2	low	391	0.4037427902221679	0.4088906943798065	-0.005147904157638605	False
1439	distilbert/distilgpt2	low	392	0.4037427902221679	0.3815983831882477	0.022144407033920233	True
1440	distilbert/distilgpt2	low	393	0.4385509490966797	0.4151536822319031	0.02339726686477661	True
1441	distilbert/distilgpt2	low	394	0.4385509490966797	0.4573374986648559	-0.018786549568176214	False
1442	distilbert/distilgpt2	low	395	0.4241546988487243	0.4437276422977447	-0.019572943449020386	False
1443	distilbert/distilgpt2	low	396	0.4241546988487243	0.4465742707252502	-0.02241957187652588	False
1444	distilbert/distilgpt2	low	397	0.4787594377994537	0.4600594341754913	0.018700003623962402	True
1445	distilbert/distilgpt2	low	398	0.4787594377994537	0.4534339010715484	0.025325536727905273	True
1446	distilbert/distilgpt2	low	399	0.4378766119480133	0.4173878729343414	0.02048873901367193	True
1447	distilbert/distilgpt2	low	400	0.4378766119480133	0.4060419201850891	0.031834691762924194	True
1448	distilbert/distilgpt2	low	401	0.3838942945003509	0.4116687178611755	-0.027774423360824585	False
1449	distilbert/distilgpt2	low	402	0.3838942945003509	0.3998923003673553	-0.015998005867004395	False
1450	distilbert/distilgpt2	low	403	0.4146665036678314	0.417991042137146	-0.003324538469314575	False
1451	distilbert/distilgpt2	low	404	0.4146665036678314	0.4096092581748962	0.005057245492935236	True
1452	distilbert/distilgpt2	low	405	0.4315209686756134	0.4068351984024048	0.024685770273208618	True
1453	distilbert/distilgpt2	low	406	0.4315209686756134	0.415202647447586	0.0163183212280274	True
1454	distilbert/distilgpt2	low	407	0.3864112198352813	0.3902516067028045	-0.0038403868675231934	False
1455	distilbert/distilgpt2	low	408	0.3864112198352813	0.3899306356906891	-0.0035194158554077704	False
1456	distilbert/distilgpt2	low	457	0.3995527327060699	0.4252219796180725	-0.02566924691200262	False
1457	distilbert/distilgpt2	low	458	0.3995527327060699	0.4095155596733093	-0.009962826967239435	False
1458	distilbert/distilgpt2	low	459	0.4227229058742523	0.4557259082794189	-0.03300300240516657	False
1459	distilbert/distilgpt2	low	460	0.4227229058742523	0.4253459572792053	-0.002623051404953003	False
1460	distilbert/distilgpt2	low	461	0.5179250836372375	0.4568687379360199	0.06105634570121765	True
1461	distilbert/distilgpt2	low	462	0.5179250836372375	0.4161148071289062	0.10181027650833135	True
1462	distilbert/distilgpt2	low	463	0.4242345094680786	0.4399978220462799	-0.015763312578201294	False
1463	distilbert/distilgpt2	low	464	0.4242345094680786	0.3920111358165741	0.03222337365150452	True
1464	distilbert/distilgpt2	low	465	0.4242054522037506	0.4457715153694153	-0.021566063165664673	False
1465	distilbert/distilgpt2	low	466	0.4242054522037506	0.4314720630645752	-0.007266610860824585	False
1466	distilbert/distilgpt2	low	467	0.4441466629505157	0.4891421198844909	-0.04499545693397522	False
1467	distilbert/distilgpt2	low	468	0.4441466629505157	0.4556406438350677	-0.011493980884552002	False
