	model	freq_bin	pairid	expected	unexpected	diff	acc
220	distilbert/distilgpt2	high	445	0.0217105019837617	0.0076533709652721	0.014057131018489601	True
221	distilbert/distilgpt2	high	446	0.022516356781125	0.0122433733195066	0.0102729834616184	True
222	distilbert/distilgpt2	high	447	0.4574559032917022	0.4471569359302521	0.01029896736145014	True
223	distilbert/distilgpt2	high	448	0.4574559032917022	0.4486443996429443	0.008811503648757935	True
224	distilbert/distilgpt2	high	497	0.4299909472465515	0.4163853824138641	0.013605564832687433	True
225	distilbert/distilgpt2	high	498	0.4299909472465515	0.4373309910297394	-0.007340043783187866	False
226	distilbert/distilgpt2	high	499	0.068686619400978	0.0421613976359367	0.026525221765041303	True
227	distilbert/distilgpt2	high	500	0.049120258539915	0.035443864762783	0.013676393777132	True
228	distilbert/distilgpt2	high	501	0.4160901606082916	0.4198402762413025	-0.0037501156330108643	False
229	distilbert/distilgpt2	high	502	0.4160901606082916	0.4186902344226837	-0.00260007381439209	False
230	distilbert/distilgpt2	high	503	0.0544067658483982	0.0421613976359367	0.0122453682124615	True
231	distilbert/distilgpt2	high	504	0.0368056036531925	0.035443864762783	0.0013617388904094974	True
232	distilbert/distilgpt2	high	505	0.0170855559408664	0.0070930598303675	0.009992496110498902	True
233	distilbert/distilgpt2	high	506	0.0230653397738933	0.0102692740038037	0.0127960657700896	True
234	distilbert/distilgpt2	high	507	0.4610056281089782	0.4559341371059418	0.0050714910030364435	True
235	distilbert/distilgpt2	high	508	0.4610056281089782	0.4721394777297973	-0.011133849620819092	False
236	distilbert/distilgpt2	high	509	0.020632229745388	0.0070930598303675	0.0135391699150205	True
237	distilbert/distilgpt2	high	510	0.0263120029121637	0.0102692740038037	0.016042728908359997	True
238	distilbert/distilgpt2	high	511	0.405581533908844	0.4024623930454254	0.003119140863418579	True
239	distilbert/distilgpt2	high	512	0.405581533908844	0.4138340055942535	-0.00825247168540949	False
240	distilbert/distilgpt2	high	561	0.3592235743999481	0.3701331615447998	-0.010909587144851685	False
241	distilbert/distilgpt2	high	562	0.3592235743999481	0.3643583953380584	-0.005134820938110296	False
242	distilbert/distilgpt2	high	563	0.0360951386392116	0.031340193003416	0.0047549456357956	True
243	distilbert/distilgpt2	high	564	0.029000112786889	0.0368710979819297	-0.007870985195040703	False
244	distilbert/distilgpt2	high	565	0.3575646877288818	0.4181753098964691	-0.060610622167587336	False
245	distilbert/distilgpt2	high	566	0.3575646877288818	0.3697451651096344	-0.012180477380752619	False
246	distilbert/distilgpt2	high	567	0.0257413350045681	0.031340193003416	-0.005598857998847899	False
247	distilbert/distilgpt2	high	568	0.0190397128462791	0.0368710979819297	-0.017831385135650604	False
248	distilbert/distilgpt2	high	569	0.0200576018542051	0.0076288310810923	0.0124287707731128	True
249	distilbert/distilgpt2	high	570	0.0279199257493019	0.012626726180315	0.0152931995689869	True
250	distilbert/distilgpt2	high	571	0.4488531053066253	0.4012944102287292	0.04755869507789612	True
251	distilbert/distilgpt2	high	572	0.4488531053066253	0.3775884211063385	0.07126468420028681	True
252	distilbert/distilgpt2	high	573	0.0195810571312904	0.0076288310810923	0.0119522260501981	True
253	distilbert/distilgpt2	high	574	0.0210051443427801	0.012626726180315	0.008378418162465099	True
254	distilbert/distilgpt2	high	575	0.3835476338863373	0.3898040652275085	-0.006256431341171209	False
255	distilbert/distilgpt2	high	576	0.3835476338863373	0.3748259842395782	0.008721649646759089	True
256	distilbert/distilgpt2	high	577	0.4261773526668548	0.4253355264663696	0.0008418262004852295	True
