	model	semantic_class_detailed	pairid	expected	unexpected	diff	acc
60	distilbert/distilgpt2	AgP	21	0.3071233332157135	0.3025860488414764	0.004537284374237116	True
61	distilbert/distilgpt2	AgP	28	0.444984883069992	0.466977059841156	-0.021992176771163996	False
62	distilbert/distilgpt2	AgP	32	0.4546185433864593	0.4702683687210083	-0.015649825334549006	False
63	distilbert/distilgpt2	AgP	34	0.470498114824295	0.4875807464122772	-0.017082631587982233	False
64	distilbert/distilgpt2	AgP	35	0.3955940306186676	0.3256572186946869	0.06993681192398071	True
65	distilbert/distilgpt2	AgP	38	0.4556244909763336	0.4760085344314575	-0.0203840434551239	False
66	distilbert/distilgpt2	AgP	45	0.4475612342357635	0.4593888223171234	-0.011827588081359919	False
67	distilbert/distilgpt2	AgP	47	0.3758232593536377	0.3771637678146362	-0.0013405084609984796	False
68	distilbert/distilgpt2	AgP	49	0.3363389670848846	0.3250878453254699	0.011251121759414673	True
69	distilbert/distilgpt2	AgP	50	0.4856141209602356	0.4823532402515411	0.0032608807086945135	True
70	distilbert/distilgpt2	AgP	52	0.5149412751197815	0.4980588257312774	0.016882449388504084	True
71	distilbert/distilgpt2	AgP	53	0.167535126209259	0.2521790266036987	-0.08464390039443967	False
72	distilbert/distilgpt2	AgP	57	0.4613347947597503	0.4612451195716858	8.967518806451968e-05	True
73	distilbert/distilgpt2	AgP	60	0.4268795847892761	0.4608983993530273	-0.034018814563751165	False
74	distilbert/distilgpt2	AgP	67	0.387259840965271	0.3929116129875183	-0.0056517720222473145	False
75	distilbert/distilgpt2	AgP	68	0.274032324552536	0.3036433756351471	-0.029611051082611084	False
76	distilbert/distilgpt2	AgP	72	0.5378719568252563	0.5138934850692749	0.023978471755981445	True
77	distilbert/distilgpt2	AgP	73	0.3804447948932647	0.3252478837966919	0.05519691109657282	True
78	distilbert/distilgpt2	AgP	78	0.3284281194210052	0.1893916875123977	0.13903643190860748	True
79	distilbert/distilgpt2	AgP	79	0.290904551744461	0.301613301038742	-0.010708749294281006	False
80	distilbert/distilgpt2	AgP	80	0.3909536004066467	0.380353033542633	0.010600566864013672	True
81	distilbert/distilgpt2	AgP	81	0.2917044460773468	0.245118036866188	0.04658640921115881	True
82	distilbert/distilgpt2	AgP	82	0.4282419383525848	0.4573110044002533	-0.029069066047668513	False
83	distilbert/distilgpt2	AgP	84	0.401954174041748	0.4267971813678741	-0.0248430073261261	False
84	distilbert/distilgpt2	AgP	85	0.3945786356925964	0.399029016494751	-0.0044503808021545965	False
85	distilbert/distilgpt2	AgP	87	0.2964036464691162	0.329280287027359	-0.0328766405582428	False
86	distilbert/distilgpt2	AgP	88	0.4418737590312958	0.4184644222259521	0.023409336805343683	True
87	distilbert/distilgpt2	AgP	91	0.342739462852478	0.3342290818691253	0.008510380983352717	True
88	distilbert/distilgpt2	AgP	98	0.3693434000015259	0.3628653883934021	0.006478011608123779	True
89	distilbert/distilgpt2	AgP	106	0.4078679978847503	0.4213038384914398	-0.013435840606689509	False
90	distilbert/distilgpt2	AgP	111	0.3307482898235321	0.3472152352333069	-0.01646694540977478	False
